FLAG,Time Diff between first and last (Mins),max value received ,total ether balance,total tnx,avg total val
0,3.45,5.999318,0.00062,2,11.998016
0,309.4,101.0,0.000984218,3,151.499508
0,318.03,51.064491,0.000984218,4,100.99950799999999
0,337753.13,109.161,0.0736658229999999,97,38.028907
0,311.82,101.0,0.000984218,3,151.499508
0,379189.1,0.5446,0.008299097,22,0.6944030000000001
0,1044115.93,0.266892,1.6850908180000002,664,1.148639
0,13019.77,0.144508,0.00042002,3,0.318333
0,1560.98,152.49903799999996,0.00294,14,106.943806
0,567591.7,0.6703720000000001,0.002377512,7,0.657772
0,99102.82,131.666593,-1871.120836,56,98.130885
0,653456.25,36.160052,62.96386376,28,12.144609
0,34621.92,20.0,0.006046015,14,11.620536
0,119386.03,0.269387,0.003387128,3,0.6241939999999999
0,465607.65,1.086476,0.082489496,338,0.6319440000000001
0,927437.32,3.0,-4.0651751360000015,26,2.650496
0,850.5,3.095,0.09135386,3,4.673177
0,524049.52,1.175072,0.371451256,1021,2.017517
0,14.87,0.443415,0.00062,2,0.8862099999999999
0,52943.73,100.0,101.0,3,33.666667
0,2.02,0.538139,0.00062,2,1.075658
0,389248.1,21.6,0.038302878,40,3.7787810000000004
0,673047.6,343.83,-22.13924249,2595,2.779043
0,193608.08,28.996,48.17687541,23,2.094647
0,2289.97,27.8,52.8,2,26.4
0,270557.78,2.478822,0.0064419859999999,35,1.0937169999999998
0,544080.03,1.058678,0.00264633,24,1.479638
0,187244.28,39.999916,0.00410375,6,44.322716
0,23838.73,14214.06958,93068.59923,10000,224.38715
0,70.03,101.0,0.0015539999999999,4,134.666149
0,1319740.35,15.290610999999998,0.030410749,154,6.952399
0,19080.6,4.0,0.001022532,4,4.4994890000000005
0,331.43,66.313242,0.001026218,4,100.999487
0,323980.07,1.001916,17.62232041,24,0.734263
0,76.82,61.586834,0.001512,5,84.166163
0,325.48,78.123938,0.001026218,4,100.999487
0,317.15,101.0,0.001488218,4,134.66617100000002
0,124251.03,20.49,0.013781924,55,18.571083
0,133107.9,0.01,0.002892621,6,0.011421
0,198915.27,0.643474,31.6493834,123,0.257312
0,72.95,84.981989,0.001536086,5,84.166155
0,174469.18,500.0,0.031567669,124,121.92174299999999
0,3123.18,2.5771,4.9161001,3,1.6387
0,1079267.05,6.883833999999999,139.4013524,256,0.5445369999999999
0,5.03,1474.650041,0.001414909,5,1667.499528
0,302232.08,2.619811,0.0073963019999999,7,3.028892
0,492515.08,50.1,630.883331,8622,0.073171
0,4.78,0.999664,0.001055747,2,1.998272
0,307.87,101.0,0.004512218,10,112.221721
0,903155.12,104.398148,0.05273845,77,35.214704999999995
0,330.2,99.210783,0.001026218,4,100.999487
0,319314.0,0.755019,42.1200435,150,0.2808
0,46130.05,4.981,0.0156327,6,5.722816000000001
0,5.52,1.1,0.00084,2,2.19916
0,204451.7,20.0,0.003600545,15,16.957611999999997
0,291476.02,0.445626,26.36178532,112,0.235373
0,319327.73,1.715596,112.8598419,152,0.742499
0,323.08,78.41591899999997,0.000984218,4,100.99950799999999
0,84610.75,0.5912649999999999,0.01092,52,0.23780600000000002
0,4.83,1.3529639999999998,0.000471636,2,2.705456
0,105779.02,7.995,0.009005633,30,6.010897
0,375862.7,1.074691,0.009858705,46,0.589301
0,876126.15,230.0,0.073474555,136,51.948629
0,226752.53,1.004828,35.45607349999999,39,0.90913
0,60301.58,1.0,0.000441,2,1.999559
0,88331.55,10.779495,41.51705343,5,8.303411
0,4.8,2.99,2.99,1,2.99
0,84996.97,4.995,0.00777,15,4.200508
0,330.2,101.0,-0.997359782,3,151.99868
0,322.78,56.61296700000001,0.000984218,4,100.99950799999999
0,323.02,101.0,0.000984218,3,151.499508
0,330.2,101.0,0.000984218,3,151.499508
0,549059.35,1.271342,0.01472501,72,0.4426949999999999
0,309.73,101.0,0.001488218,4,134.66617100000002
0,320.67,53.164995,0.000984218,4,100.99950799999999
0,53.38,101.0,0.0015539999999999,4,134.666149
0,16.8,1.495476,0.001111385,4,1.856648
0,0.7,0.088853,0.00084,2,0.176866
0,423361.75,100.0,0.00273025,20,112.806968
0,1243980.95,14.63998,-322.6532213,1305,196.504678
0,988453.08,150.0,-1912.15547,828,33.13582
0,69.65,83.913069,0.00105,4,100.99947499999999
0,558.63,0.048567,0.00062,2,0.09651399999999999
0,1001840.28,5.649161,0.644238192,223,0.40180000000000005
0,458500.13,190.0,0.023100008,112,33.798919999999995
0,1128815.78,74.2,11.34854134,1004,69.392147
0,310.2,101.0,0.000984218,3,151.499508
0,290283.53,2.506647,-0.21478764,23,1.514615
0,142649.22,0.258761,0.409890092,71,1.18395
0,1007680.42,0.8594069999999999,0.6876981240000001,284,0.8513719999999999
0,80182.5,0.698475,0.00672,32,0.584218
0,73.38,87.081575,0.001548055,5,84.166151
0,1206805.78,1054.0,0.153042125,482,68.197351
0,1082083.25,157.36641,-0.02254954,24,33.023234
0,605656.12,1.417651,75.27483577,115,0.654564
0,39913.85,0.09952,0.013028287,30,0.191006
0,16766.07,1.6546490000000005,0.002328517,10,1.677654
0,1019050.37,0.01,0.189638576,185,0.009206
0,463.75,1.0,0.00062,2,1.99938
0,6478.38,2.763376,0.011376,4,2.787688
0,53.68,101.0,0.00105,3,151.499475
0,521604.82,113.396394,-14.85974244,83,29.064162000000003
0,291444.72,0.404271,18.96579583,105,0.180627
0,932725.98,11.995368,0.010950481,44,11.850679000000001
0,226777.57,1.019888,63.37005260000001,148,0.428176
0,392059.05,15.0,-4.178013323,43,3.412965
0,291363.13,0.333968,0.021441006,103,0.449536
0,200117.58,1.500337,83.07776527,115,0.7224149999999999
0,74.48,55.581178,0.001512,5,84.166163
0,7.35,1602.74184,0.001414909,5,1667.499528
0,1071461.9,3.683318,1.918274511,2683,0.513687
0,16482.67,1.05683,0.00224525,6,1.5659139999999998
0,262852.47,0.386908,0.4935,1126,0.42288400000000004
0,187316.47,14.771578,51.31165512,64,0.8017449999999999
0,98551.43,367.0,0.011340003,55,205.02361000000002
0,291418.95,12.743427,764.1994771000002,155,4.930319
0,313.97,101.0,0.000984218,3,151.499508
0,989853.97,39.595133,-43.80727985,191,16.082145
0,10.03,1589.337045,0.001830667,5,1667.4993900000002
0,65.67,101.0,0.0015539999999999,4,134.666149
0,2.03,0.8790049999999999,0.00062,2,1.75739
0,770017.0,0.999448,0.018675984,97,0.405454
0,104679.02,29.448176,0.02546468,40,33.17009
0,26.43,2.169276,0.001122944,2,4.337429
0,216896.3,8.9976,54.46395615,47,1.158808
0,149759.65,96.611192,0.139002998,325,64.57766000000001
0,157647.95,0.593495,0.000441,2,1.1865489999999999
0,794180.3,0.5941890000000001,0.1948632,472,0.3492859999999999
0,208476.77,0.025,61.02859615,4890,0.025003
0,22.37,8.743816,0.00490767,9,4.980272
0,23.72,0.1,0.000581532,2,0.199418
0,38527.32,7.3573520000000014,0.00044168,10,65.27142900000001
0,178392.77,2.31452,1.5661305230000002,29,1.4929670000000002
0,476819.2,2.066923,0.053177334,589,6.546562
0,10.03,1624.388003,0.001414909,5,1667.499528
0,5.95,0.072138,0.000471636,2,0.143804
0,44780.22,20.99,-212.2204013,530,10.171905
0,788517.45,1.056271,0.359795081,597,2.035985
0,317.15,101.0,0.000984218,3,151.499508
0,848299.97,13.499579999999998,0.37022966,88,7.035601000000001
0,75.27,80.390883,0.001512,5,84.166163
0,71.68,101.0,0.0015539999999999,4,134.666149
0,148874.52,2.0,3.0,5,1.9166670000000001
0,305981.55,2.295,-3.1666934,22,1.725002
0,700073.7,19.050963,0.466221,2310,3.977155
0,1041397.58,35.4872,0.28993858,639,1.759056
0,42884.48,128.7589,-97.47776728,30,56.187672000000006
0,75132.82,0.415,0.0125333,10,0.415881
0,17345.23,0.465149,0.002650766,8,0.396836
0,929903.8,16.461612,-23.23123404,191,5.721875
0,5951.32,0.007429,0.00742902,9,0.007429
0,4.73,0.0666399999999999,0.000471636,2,0.1328089999999999
0,902.88,3.0,0.00293185,4,5.988534
0,140874.87,0.597637,0.002792586,10,0.610851
0,985827.02,0.0,-0.00591358,5,0.001183
0,324.53,56.990107,0.001026218,4,100.999487
0,228997.42,1.000381,43.52816798,135,0.322431
0,519171.1,6.0,0.004417771,48,12.091087
0,88331.05,73.0,143.0,3,47.666667
0,324.53,75.329771,0.001026218,4,100.999487
0,495043.73,10.0,0.052234997,21,6.180555
0,291468.38,1.0021129999999998,29.37894782,37,0.794026
0,62199.6,35.520906,0.00462,22,10.20552
0,226778.2,0.352959,25.10861175,138,0.181946
0,204458.1,0.22528,0.000955525,3,0.3374419999999999
0,226593.3,67.6068,0.00362259,72,224.418786
0,378118.77,187.06,-0.2251,26,48.875877
0,56.63,101.0,0.0015539999999999,4,134.666149
0,319.97,101.0,0.000984218,3,151.499508
0,34423.87,1.641546,2.4540157,2,1.227008
0,1032817.23,65.9981,0.007223705,47,38.125699
0,1032003.25,7834.7,7575052.654,8146,929.910711
0,261580.58,13.3149,-28.80393343,23,14.174389
0,869910.58,50.0,0.00775822,11,21.217771999999997
0,45.05,101.0,0.0015539999999999,4,134.666149
0,63.22,2.174788,0.000504,2,4.349072
0,320370.28,8.184297,0.010362604,72,3.9031
0,3476.6,0.004978,0.0049775,3,0.004978
0,574507.23,5.233059,0.001441,9,11.07625
0,326.97,71.625209,0.001026218,4,100.999487
0,192598.37,1.000591,30.8476651,169,0.182531
0,183515.27,8892.185276,50652.45143,9999,5.065752
0,276618.92,1.38575,-0.82891746,14,0.8903030000000001
0,269898.28,15.995,0.002751,20,10.178531
0,60051.58,14.826144,0.001711752,11,26.866736
0,784920.63,1.002492,0.223460799,115,1.3019150000000002
0,564638.3,0.137001,0.215322939,395,0.21894
0,291447.72,0.829081,41.38255687,139,0.297716
0,956079.57,49.70045,-85.25727989,266,13.407796000000001
0,1018285.28,0.235557,1.7086607109999998,149,1.682223
0,198932.2,2.043613,39.06530094,40,0.976633
0,88323.28,39.86,99.86,4,24.965
0,5.48,1551.806213,0.001414909,5,1667.499528
0,363468.33,0.099506,0.0075810009999999,36,0.18762299999999998
0,18.12,0.786509,0.00062,2,1.5723980000000002
0,92695.0,37.99,0.00308105,14,22.994968
0,192599.6,0.642175,17.77053163,64,0.277665
0,11.42,1105.847798,0.001414909,5,1667.499528
0,331.37,90.03267199999998,0.001026218,4,100.999487
0,18915.52,1.007192,0.001683569,4,2.00835
0,9889.4,0.0001,0.0001,2,5e-05
0,949776.18,4.430934,-2.77916923,47,2.460643
0,39.18,101.0,0.0015539999999999,4,134.666149
0,7.73,1196.214343,0.001886545,6,1500.749528
0,245748.3,10.0,0.004077212,23,10.910015000000001
0,97807.1,800.0,-21633.10482,10000,238.432209
0,319.65,68.68011,0.000984218,4,100.99950799999999
0,76.17,55.945311,0.001512,5,84.166163
0,329106.68,9.999074,-16.65603153,223,3.007117
0,12790.3,8.531074,0.002314838,10,6.452805
0,1166424.33,1519.05,-18.04016558,6298,58.102230999999996
0,109023.22,0.521701,0.00958898,36,0.446041
0,304023.28,88.505496,-176.8925105,14,108.920727
0,961532.65,173.93549099999996,1170.701309,133,8.802265
0,302887.17,5.1696,0.017681071,34,1.954936
0,396646.5,0.066302,0.057735286,241,0.105361
0,997724.12,102.001827,0.165452476,389,4.756373
0,9.63,1060.446041,0.001886545,6,1500.749528
0,111650.38,0.251562,-0.37351078,14,0.249678
0,66.93,101.0,0.0015539999999999,4,134.666149
0,203032.08,1.4,0.00432083,20,1.1348730000000002
0,558349.55,13.65,0.004531553,21,9.105176
0,75232.43,153.035827,0.029248419,53,27.069593
0,314.77,101.0,0.001464437,4,134.666179
0,79.08,71.067385,0.001512,5,84.166163
0,226795.22,1.118126,49.8184632,131,0.380294
0,4288.13,4.995,0.00252,6,7.98716
0,78.67,76.87028199999997,0.002016,6,75.749496
0,912999.58,1.49403,3.429753405,82,1.24364
0,8.25,1173.9334279999996,0.001886545,6,1500.749528
0,1149899.98,2.302439,0.266930279,946,1.4099819999999998
0,67245.27,2.18958,-2.04537,9,2.8254070000000002
0,323.38,53.805103,0.001488218,5,84.16617100000002
0,381620.77,67.098686,40.13695874,30,37.694022000000004
0,992220.63,4.143868,0.00569945,18,1.80081
0,18587.62,0.073695,0.0021,4,0.106566
0,257374.55,1489.94,1194.029282,10000,22.786729
0,325.48,51.041459,0.001026218,4,100.999487
0,781301.98,1037.99,-2.064819981,2652,73.78261400000001
0,318.63,78.398996,0.000984218,4,100.99950799999999
0,1932152.23,5.138153,0.4658639,1141,3.0019159999999996
0,311.95,101.0,0.000984218,3,151.499508
0,891487.3,53.441839,0.00822081,23,12.510822999999998
0,69.57,0.239144,0.02238264,6,0.28249599999999997
0,226766.23,0.837274,30.35789801,59,0.514541
0,51791.55,9.204449,0.003038458,14,11.670885
0,75.13,65.51736899999999,0.001956288,5,84.166015
0,477929.73,1.6980000000000002,-0.051945269,62,0.5346310000000001
0,43575.33,0.08942,0.002266618,8,0.06318
0,89.1,0.105,0.00304422,2,0.206956
0,52555.58,42.0365,0.008059045,22,18.911923
0,213125.67,20.769097,0.004425788,13,9.855916
0,66.87,101.0,0.00105,3,151.499475
0,67.38,101.0,0.0015539999999999,4,134.666149
0,2552.45,0.665194,0.003623368,4,0.843298
0,372572.85,0.218696,0.035594293,109,0.41822800000000004
0,244996.18,0.488468,0.00850475,14,0.520269
0,9.28,1057.553006,0.001830667,5,1667.4993900000002
0,2229.8,11.703693,0.00062,2,23.406765999999998
0,49.57,22.398000000000003,0.00408039,4,22.49596
0,210095.17,0.744375,25.49754898,84,0.303542
0,414.68,6.3,0.00062,2,12.59938
0,3.8,1.0,0.000471636,2,1.999528
0,6.82,0.001,0.000951346,2,0.001049
0,7.15,0.123,0.00062,2,0.24538
0,41981.02,0.9875,0.001323,5,1.093309
0,14611.68,5.99,0.001365,6,5.985545
0,66.37,101.0,0.0015539999999999,4,134.666149
0,393626.93,1.065228,427.2650376,437,0.977723
0,18.28,1188.779396,0.001414909,5,1667.499528
0,460342.22,0.784092,0.287301,1405,0.5394509999999999
0,268624.9,8.0,-29.65448913,43,4.918927
0,1015185.78,2.871169,0.202333567,428,0.173314
0,130157.37,410.0,0.013263234,40,234.338886
0,71.27,91.863545,0.001044055,4,100.99947800000001
0,1.92,0.2,0.000540211,2,0.39946000000000004
0,0.0,0.039549,0.039549222,1,0.039549
0,81632.5,0.042752,0.00045,2,0.08505399999999999
0,333810.87,11.0,0.09013511,81,3.2116510000000003
0,389712.98,185.0,0.149245405,702,11.214772
0,55.42,101.0,0.0015539999999999,4,134.666149
0,336820.63,1.032521,0.010466652,22,0.391474
0,417741.98,6.233904,0.807965121,312,2.043542
0,430054.03,0.557125,0.012487188,44,0.3159719999999999
0,433262.03,21.99368,22.06785034,36,10.417937
0,6.63,1154.4631880000004,0.001414909,95,688.749528
0,461985.15,50.0,-676.6553782999998,2106,23.541001
0,852.43,0.1694,0.00332458,29,0.374623
0,49.32,101.0,0.0015539999999999,4,134.666149
0,110253.27,8.635,0.0056826,19,2.824819
0,731140.6,300.0,353.025,36,78.987857
0,409.87,0.4,0.00062,2,0.79938
0,64.03,101.0,0.0015539999999999,4,134.666149
0,324.73,51.444483,0.001026218,4,100.999487
0,390697.97,583.0,-838.6118421,324,148.990769
0,7456.98,7.185368,0.00189003,5,11.207735
0,496380.87,2.209982,0.287259939,791,2.043604
0,397497.08,31.867,-14.92459607,158,9.813648
0,315.57,101.0,0.000984218,3,151.499508
0,7926.42,1.752163,0.001398494,6,1.708346
0,322.58,101.0,0.001464437,4,134.666179
0,1189057.95,5.984403,6.08630571,20,3.765312
0,323.38,67.403207,0.000984218,4,100.99950799999999
0,24.03,0.0295,0.000581532,2,0.058418
0,522178.58,5.55558,0.007517171,25,1.6061929999999998
0,226760.43,14.419115,68.22216144,14,4.873012
0,1382974.7,2499.99,-2497.94056,285,831.1223870000001
0,713999.17,7.825938000000002,-2.90674256,18,4.727266
0,215154.35,50.195,78.10114116,92,0.848925
0,65.03,101.0,0.0015539999999999,4,134.666149
0,319328.87,1.004111,47.64678783,63,0.7562979999999999
0,200111.87,7.95,13.22366865,8,1.652959
0,887243.9,40.0,-6565.782688,5966,2.864883
0,52785.63,0.443132,0.002562,3,0.663417
0,60283.65,1.0,0.000441,3,2.999559
0,703629.62,1.1313030000000002,5.681988577,141,0.408719
0,226779.32,0.44158,21.82174764,108,0.202053
0,59.97,2.113002,0.000441,2,4.225562999999999
0,201152.98,3.0,0.00524579,6,3.5349779999999997
0,56.53,101.0,0.0015539999999999,4,134.666149
0,226764.25,1.154862,77.05089746,115,0.670008
0,449214.83,10.26099,0.014521416,19,3.324127
0,310.87,101.0,0.001428506,3,151.49928599999998
0,1104444.47,60.0,0.01187733,66,32.919542
0,538779.32,20.99,-153.2754751,158,8.358754000000001
0,710752.1,0.118199,0.00385796,15,0.057286000000000004
0,95722.9,1.3,0.00601071,10,0.8655980000000001
0,13269.02,11.199000000000002,0.0058748,10,7.701253
0,3.27,13.0,0.000471636,2,25.999527999999998
0,664007.83,1.12963,0.01790179,62,0.927911
0,154073.18,14.09,0.04330641,38,3.3143909999999996
0,327.37,71.327237,0.001026218,4,100.999487
0,257132.6,93.23944,-5.982584246,41,20.147304
0,72.0,93.210088,0.001548055,5,84.166151
0,158142.35,316.7352,2108.645197,10000,5.413628
0,629217.65,3.1251,-0.957029462,62,1.13831
0,543469.32,9.995,1.067615532,64,6.1029
0,6.2,1475.227077,0.001414909,5,1667.499528
0,88336.78,299.39,1224.126985,14,87.43764200000003
0,327.55,101.0,0.000984218,3,151.499508
0,226766.82,0.79243,46.35517692,122,0.37996
0,320.67,51.381808,0.000984218,4,100.99950799999999
0,6.32,1631.525764,0.001414909,5,1667.499528
0,201146.8,1.078618,44.50628024,122,0.364806
0,226780.17,11.674446,80.23661931,17,4.719801
0,226781.42,15.644816,72.81322276,44,1.6548459999999998
0,242212.58,0.74,0.04193436,337,0.8309660000000001
0,270437.85,0.239518,0.002016,7,0.150759
0,203196.13,1.016354,0.0126,60,0.899014
0,47.97,101.0,0.0015539999999999,4,134.666149
0,6274.6,29.950232,0.000441,8,82.38059200000001
0,723697.73,0.602244,32.71565976,124,0.263836
0,319292.6,12.057465,166.6169122,220,0.75735
0,64.08,101.0,0.0015539999999999,4,134.666149
0,32811.53,0.199032,0.003528,16,0.206825
0,376568.33,0.108226,0.00962955,38,0.1375409999999999
0,277735.15,0.1642,0.00091967,6,0.242705
0,21.52,11.0,0.00062,2,21.999380000000002
0,393465.37,1.808261,53.12650566,119,0.446441
0,66.42,101.0,0.0015539999999999,4,134.666149
0,719713.62,13.259,32.05346803,135,0.237433
0,8.42,0.5,0.00062,2,0.9993799999999999
0,1065.02,4.33511,0.001455284,6,3.236207
0,311.82,101.0,0.000984218,3,151.499508
0,325.48,90.140487,0.001026218,4,100.999487
0,302923.18,48.026256,0.008551778,16,54.785544
0,325.57,72.42191700000002,0.000984218,5,84.166175
0,1498667.23,299.99,262.5027126,5994,19.04441
0,376.4,3.46,0.001008,4,6.559495999999999
0,818386.75,36.998735,58.49009681,15,24.99201
0,89979.13,0.957765,0.000441,2,1.915089
0,73.5,72.85249300000002,0.001523001,5,84.166159
0,65.03,101.0,0.0015539999999999,4,134.666149
0,308.7,3.5414449999999995,0.00062,2,7.082269999999999
0,226771.0,1.247152,49.50381682,130,0.380799
0,4.28,9.0,0.00062,2,17.999380000000002
0,64.9,101.0,0.0021,5,126.249475
0,520080.33,8539.99,286.86414039999994,10000,2997.0741879999996
0,338.38,13.2,0.00062,2,26.39938
0,304.58,101.0,0.001488218,4,134.66617100000002
0,76806.87,32.99,0.01596,30,13.362112
0,1329514.15,2.802318,0.38454356,904,2.153814
0,29263.3,10.0,0.0084505,17,4.249449
0,329.78,97.427051,0.001026218,4,100.999487
0,424039.13,34.995,-27.889522,137,12.127742
0,117.07,5.0,0.000473186,2,9.999527
0,271.97,0.45,0.0022,2,0.8977999999999999
0,88339.77,39.99,84.43175002,4,21.107938
0,66.78,101.0,0.0015539999999999,4,134.666149
0,323.1,101.0,0.002455818,4,134.66584799999998
0,103.82,101.0,0.001512,4,134.66616299999998
0,60482.93,16.33,24.0063,3,8.0021
0,314450.98,19.501825,-268.3342065,2028,2.066062
0,481411.83,5.243628,0.109798076,348,7.4145520000000005
0,506736.1,4.94,0.003137638,8,5.645266
0,7.33,1631.954342,0.001414909,5,1667.499528
0,105163.4,88.0,540.0,13,41.538462
0,226782.18,14.327025,33.57532509,7,4.796475
0,317.48,55.696783,0.000984218,4,100.99950799999999
0,37594.27,0.207434,0.007755923,36,0.405857
0,62.27,101.0,0.0021,5,126.249475
0,478798.63,41.25,0.056235877,166,4.9633020000000005
0,324.37,76.753755,0.000984218,4,100.99950799999999
0,66.47,101.0,0.0015539999999999,4,134.666149
0,327.92,59.30576800000001,0.000984218,4,100.99950799999999
0,1014180.9,17.0,-48.99599269,737,2.206626
0,1108028.25,2.681,0.095189563,425,1.0527980000000001
0,15660.38,11.770625,0.00625233,15,9.157639
0,31603.37,2.5,0.002090374,8,4.249477000000001
0,374.93,1.0,0.00062,2,1.99938
0,161195.7,2.1,0.002648962,6,2.834889
0,60.5,1.98,-1.954,10,1.488
0,220561.37,0.499622,-0.54935991,9,0.60418
0,23045.92,2.041194,0.002279865,10,1.472458
0,5736.35,0.019901,0.000504,2,0.039298
0,324.97,87.332887,0.000984218,4,100.99950799999999
0,228976.62,1.876788,98.77547789,145,0.68121
0,13.93,5.0,0.000943273,4,6.069528
0,797183.38,2.995,0.005,4,3.991667
0,11613.37,0.5385800000000001,0.000441,2,1.0767190000000002
0,331.93,96.798855,0.001506437,5,84.166165
0,59.38,101.0,0.0015539999999999,4,134.666149
0,228984.53,0.5875,31.69988104,110,0.288181
0,85729.47,1000.0,612.2398303,10000,9.180034000000001
0,218226.4,131.0,372.3870897,34,10.952561
0,291450.22,1.099375,96.81606738,130,0.744739
0,325.95,29.999496,0.000984218,6,75.74950799999999
0,12.07,4.177405,0.000504,2,8.354306000000001
0,546301.77,1.976072,0.059640002,293,2.169542
0,981222.9,207.735076,-92.29774014,492,54.784034000000005
0,3.7,0.007132,0.00062,3,0.015066
0,316.95,101.0,0.000984218,3,151.499508
0,59.67,101.0,0.0021,5,126.249475
0,318.78,73.285499,0.001488218,5,84.16617100000002
0,1.57,2.879014,0.00091,2,5.757118
0,53.93,101.0,0.0015539999999999,4,134.666149
0,423547.67,1.0632620000000002,-6.43631288,69,4.154568
0,226777.48,12.0,18.32,6,3.0533330000000003
0,405393.55,0.61652,0.086380469,117,0.291273
0,86865.03,0.300922,0.166932823,30,1.056756
0,5653.27,21.524932,0.0059475,15,12.503442999999999
0,328.82,90.998488,0.001026218,5,84.166154
0,62.4,101.0,0.002035312,4,134.665988
0,1019253.2,0.01,0.161,157,0.008944
0,808513.65,20.0,245.299361,1080,7.454532
0,250283.0,11.61413,0.00857799,24,9.467881
0,304097.03,24.99,0.000882,6,60.516946000000004
0,291466.8,1.003857,65.00131809999999,141,0.461002
0,954634.85,0.6,0.0073185,28,0.189071
0,270291.72,51.0,0.16630466,179,6.802878
0,617637.35,7.956998,0.351981003,1689,1.713374
0,326.25,92.713553,0.000984218,4,100.99950799999999
0,26787.88,0.005984,0.00168,4,0.006584
0,327.12,101.0,0.000984218,3,151.499508
0,380.8,6.317137000000002,0.00062,2,12.633654000000002
0,88.55,2.009,0.0007559999999999,2,4.017244
0,27171.48,3.655601,0.000912636,4,6.983318000000001
0,322.9,97.375539,0.001026218,4,100.999487
0,406422.93,13.0,-23.66062855,122,2.101258
0,43.98,3.061761,0.000504,2,6.123018
0,296315.42,300.0,0.0108768999999999,13,188.94646200000003
0,598943.47,7.868936,-1.760440359,825,2.337667
0,747782.5,59.0,-18.1818438,140,6.623963
0,338325.37,1.007072,36.93714834,54,0.684021
0,145380.03,25.7765,0.0787848999999999,40,8.379821
0,192601.4,0.988395,42.75411528,122,0.350444
0,173931.38,1.368505,-1.930715,34,0.5370159999999999
0,625267.9,0.231853,-0.404696,14,0.23611399999999988
0,758527.15,0.973591,0.00023625,4,1.311219
0,547494.18,4.534839,0.7434969579999999,25,3.183837
0,97841.72,0.235424,0.079821,384,0.114119
0,332.75,4.4051550000000015,0.00062,2,8.809690000000002
0,1.85,9.999528,0.000471636,2,19.998585
0,1622882.48,26.322885,1.76001129,4946,4.042209
0,12751.52,7.452306,0.0250713,8,6.121077
0,521633.9,0.999,1.658315508,1444,0.46774499999999997
0,34657.15,0.995,0.005,2,1.9849999999999999
0,33226.82,1.0,0.03992683,16,0.686357
0,101089.68,12.67,0.01084783,6,17.940748000000003
0,9016.13,8.0,41.71818,11,3.792562
0,319298.28,4.24,30.96051797,33,0.938198
0,325.38,80.441098,0.001464437,5,84.166179
0,200119.98,1.003325,32.5713083,74,0.440153
0,910228.38,5.247801,-6.6257049010000015,66,2.9175630000000004
0,253532.9,8.497511,-8.334208181000001,352,2.119369
0,11.75,1.225782,0.00062,2,2.450944
0,52.87,101.0,0.0015539999999999,4,134.666149
0,612068.8,2000.0,0.094658461,266,169.93345599999998
0,1002357.82,30.23,0.162247586,401,23.199192
0,311.17,1.0,0.0022,2,1.9978
0,325.23,51.687016,0.001488218,5,84.16617100000002
0,837697.67,209.0,-50.42586932,346,33.761044000000005
0,273624.88,15.0,0.01271556,12,11.819893
0,944971.67,84.0,-88.90325673,329,17.032197
0,471172.33,14.0,0.0217142,6,16.287096
0,33144.02,45.05,0.008410881,6,40.262356
0,13436.08,2.7,0.000921274,4,4.699539
0,291428.05,6.4279,87.91199031,109,0.8065319999999999
0,307.57,101.0,0.001488218,4,134.66617100000002
0,200104.5,0.808904,3.917093162,34,0.115209
0,322.15,95.998404,0.000984218,5,84.166175
0,303567.2,10.0,36.15272386,8,4.51909
0,950469.78,1.74,0.0065308,21,0.7946040000000001
0,2333.12,13.660487,0.00252,6,18.20971
0,417794.43,0.008612,0.003556326,16,0.008147
0,172181.27,1.0,0.037200383,4,1.01777
0,707319.25,100.0,-249.5343084,92,33.485847
0,65.03,101.0,0.0015539999999999,4,134.666149
0,325.65,70.75223199999998,0.000984218,4,100.99950799999999
0,273807.62,0.42,0.003423,10,0.45838900000000005
0,57785.37,150.0,0.011397568,27,73.294444
0,5.88,11.338449,0.000471636,2,22.676427
0,488409.87,1.30424,-0.711864242,33,0.761468
0,226784.0,2.0,38.5862982,157,0.245773
0,4028.1,1.528103,1.73810264,4,0.434526
0,215593.3,3003.375,0.00721732,31,698.299743
0,990931.58,9.98,-11.61665783,187,4.8017780000000005
0,198912.68,0.36906,17.99753353,91,0.197775
0,41215.77,0.458146,0.001680006,8,0.503522
0,9.42,1165.811219,0.001414909,5,1667.499528
0,226771.0,0.984093,36.06910924,55,0.655802
0,107163.97,45.68899999999999,0.00966,66,47.644457
0,250437.53,8.9966,61.6121659,66,0.933518
0,91684.53,0.150451,0.042025811,28,0.051703
0,110893.82,5.243211,0.026517895,8,8.794912
0,3737.78,16.15212,-16.1348796,3,32.29562
0,115787.25,0.5,0.002222088,6,0.439259
0,1571.35,6.0,0.002164595,10,9.299459
0,204487.4,0.12,0.000955525,3,0.179522
0,708389.68,270.0,0.006132,15,147.899387
0,37606.92,0.1,0.027806,12,0.055181
0,167554.27,14.0,0.089739317,96,14.523287999999997
0,1079940.6,7.068,-2.54630521,329,1.479714
0,6238.58,21.0,0.00042,3,32.24958
0,562212.68,10.533958,0.174294686,134,2.323983
0,799707.9,6.999528,-10.07998397,59,3.2034890000000003
0,326.25,72.84258,0.000984218,4,100.99950799999999
0,385.6,1.039486,0.00062,2,2.0783519999999998
0,776222.98,424.99,0.46523346,98,22.436404
0,68.97,101.0,0.0015539999999999,4,134.666149
0,670034.38,3.121442,0.223189386,254,1.9723439999999999
0,198925.67,169.995,10187.8755,174,58.55100899999999
